ym:s:visitID,ym:s:date,ym:s:watchIDs,version
7416313563083702406,2024-12-12,"[7416313563083702406,7416317630728634567,7416317890711257377,7416319632618815687,7416323315824066759,7416327484475179207,7416328977327849606,7416329107204735175,7416329745391419526,7416329794929819782,7416335669805973514,7416338869886648609,7416364412979118369,7416364714349297798,7416807412673544202,7416813822981439687,7416814612203700234,7416816032079937825,7416817096317993094,7416817227442946337,7416817375731515526,7416817672939897031,7416818162861867297,7416824754015043718,7416825552976740551,7416828635063779462,7416828683726356490,7416841253078695946,7416841853487808646,7416842878590124042,7416843216255975434,7416845457498046663,7416950333864673414,7416950381455867914,7416953231111618570,7416960188576956426,7416978205366550538,7416982748896690465,7416984429810155530,7416985253914083462,7416986316497485834,7417010620312322337,7417022741099577478,7417023003024424970,7417063216314581126,7417064300144230534,7417064373313863879,7417065027034152970,7417076419101196577,7417082431778848967,7417082710498214022,7417082962628575431,7417085420773310753,7417085603448619142,7417086125860978977,7417102168830771489,7417121088461602950,7417121782120841415,7417121836831342726,7417121972271710218,7417122163995967777,7417122653546741770,7417122656370819361,7417128461793493191,7417129518851424266,7417135288452645063,7417135661987135687,7417151479116201994,7416317494540632198,7416811318856384522,7416957153479229729]",v2
4365669393273979022,2024-07-30,"[4365669393273979022,4365686114609266830,4365686567135346802,4365673618373345430]",v2
3431823808621969847,2024-06-19,"[3431823808621969847,3431827734125346980]",v2
4052122565576228960,2024-07-17,"[4052122565576228960,4052122744072437969,4052123199239094337,4052123882935025815,4052125102803517536,4052125276153315537,4052129207280992352]",v2
4455006406586400782,2024-08-03,[4455006406586400782],v2
5744372068011475064,2024-09-29,"[5744372068011475064,5744467858589745329,5744468022931750948,5744533452906823804,5744533453207240746,5744536291636674634,5744538592107298909,5744539836895199482,5744541131607113766,5744543098658881550,5744543595609980986,5744544551420559658,5744546724509647095,5744546924180799735,5744552594801426579,5744554719847383111,5744554719958270155,5744555284309737528,5744555835587035421,5744562078674321617,5744562897400889461,5744569884228714761,5744571564349456600,5744572556522815772,5744622982260326648,5744623041595834681,5744375933623337161]",v2
4379597331486474407,2024-07-31,"[4379597331486474407,4379599379275972844,4379599594654269475,4379603747277635619,4379603747511468199,4379603525078352108]",v2
3426869335665410158,2024-06-19,"[3426869335665410158,3427187500465258621,3427189539183526213,3427189714926960730,3427191686109855802,3427191932495855755,3428857585207607494,3428859337299984607,3428859790104461384,3428860200335704291,3428860324116692998,3427195890116329558]",v2
4315695611145093352,2024-07-28,"[4315695611145093352,4315699541645197544]",v2
4472574047202574573,2024-08-04,"[4472574047202574573,4472574463335465044,4472574485956919622,4472577968674701698]",v2
4706945744695197961,2024-08-14,"[4706945744695197961,4706949459285377049,4706949950981275803,4706952274796609794,4706952973530955967,4706952984916918303,4706953797708546301,4706955175089406079,4706956255295701184,4706956592117973026,4706959851721326710,4706962437307892010,4706962794471489718,4706963082742595593,4706963770797981896,4706964026086654187,4706964767947096254,4706955150808842475]",v2
18372507362151891284,2024-01-16,"[18372507362151891284,18372511246341112102]",v2
3773999463419871439,2024-07-04,"[3773999463419871439,3774003401576677598]",v2
4504445415449166098,2024-08-06,"[4504445415449166098,4504463289058328600,4504463523559768338,4504465642492002578,4504465947577811104,4504469116761407512,4504469724521562170,4504469806228439200,4504483621089574936,4504484543404179730,4504484678123651096,4504526114683879448,4504529253897863442,4504531703295639712,4504535515977220154,4504535753089351840,4504544280957943866,4504544938103144506,4504545076981006394,4504562986885316632,4504622590312317202,4504622796583469080,4504637343652904984,4504637344653246738,4504650892977373242,4504652328149451026,4504653400190484754,4504653400810192954,4504655541429862424,4504449208566677778,4504567042176188576,4504656259905224864]",v2
4376549213640851511,2024-07-31,"[4376549213640851511,4376562412367380535,4376553769925607695]",v2
388556806677070083,2024-02-06,[388556806677070083],v2
7472663895202332812,2024-12-15,"[7472663895202332812,7472667201118667004,7472667458021884044,7472668416389153020,7472668675565420796,7472672568107860081,7472672814478655628,7472673773198770316,7472673932934381681,7472676900266573964,7472677900445024369,7472678298332430449,7472680328156938492,7472684409362317506,7472687699137134732,7472688094342545660,7472688253126836476,7472689289015591052,7472689290829103217,7472691723286347970,7472667832331796674]",v2
4428015981018218870,2024-08-02,"[4428015981018218870,4428026419763478692,4428026583718822262,4428029029204099317,4428029031067418811,4428030445722534052,4428030540473958645,4428032066916188324,4428033461804073334,4428033589068169461,4428034306722496886,4428035258093666491,4428037916543942843,4428038152533049589,4428044921043419323,4428045021679714549,4428020420278747510]",v2
6007313483950981128,2024-10-11,"[6007313483950981128,6007315499219943690,6007341194960699400,6007465396984348696,6007467226697564466,6007316783291957554]",v2
668875473994907801,2024-02-18,"[668875473994907801,668940396282773773,668941099252318358,668941342682906777,668947409023271181,668947641734267033,668950757427118230,668952435329597593,668953244352644131,668953510556205209,668967167395627161,668967466212525091,669121191243415821,669121957289525398,669122968195432598,669123393878753549,669129502253122595,669129502805721241,668957439226020899]",v2
3274997821173399639,2024-06-12,[3274997821173399639],v2
1599146044171747364,2024-03-30,[1599146044171747364],v2
6891853905503453216,2024-11-19,[6891853905503453216],v2
4542272478769578276,2024-08-07,"[4542272478769578276,4542276988509356324]",v2
6445000105659990076,2024-10-30,"[6445000105659990076,6445004042478551262,6445004061900013845,6445006140030058736,6445006569362161874,6445007486303863025,6445008435760857264,6445004023873142973]",v2
4855701899277238571,2024-08-21,"[4855701899277238571,4855708489895379064,4855708650094461140,4855715120054796587,4855716516725522782,4855706404049649876]",v2
7631865365306540314,2024-12-22,"[7631865365306540314,7631867794565628029,7631867979036360779,7631870679595614328,7631870789780242661,7631874974374690871,7631875228714926088,7631877996670615567,7631878128856465604,7631884310069379251,7631884536414732385,7631891404767887667,7631897893347000543,7631900370047860809,7631900503204692038,7631911438120649017,7631913786780418349,7631917800598274100,7631918022707380555,7631919664984490145,7631920957155180868,7631921368803573872,7631869302861725961,7631874715528200389]",v2
3880649305435406495,2024-07-09,"[3880649305435406495,3880655067794636822,3880656609817919751,3880657493846654998,3880659322930725127,3880659932094923015,3880666216875425951,3880666240945750175,3880666467821158559,3880666730867196167,3880667170081079455,3880667407611592726,3880667422515527943,3880667572233568278,3880667572569112735,3880668168624537759,3880659020906234119]",v2
4449759992893407596,2024-08-03,"[4449759992893407596,4449793183295471806,4449794525533831184,4449794953956294672,4449796626590990352,4449796627153813868,4449885964867207184,4449889801430630416,4449948269527957540,4449969121002520940,4450039018517954596,4450042965330755600,4450053909323186192,4450104112720379920,4449764341350662160]",v2
5218103797250261042,2024-09-06,"[5218103797250261042,5218105719988420657,5218106244597547057,5218110188358205733]",v2
4348303835196817726,2024-07-30,"[4348303835196817726,4348319078820347956,4348311337912238398]",v2
6017370896004808965,2024-10-11,"[6017370896004808965,6017374795544920078]",v2
4045749677301432531,2024-07-16,"[4045749677301432531,4045749984423051298,4045753938944196642,4045758978224292051]",v2
4796708475502854373,2024-08-18,[4796708475502854373],v2
4333159396668866674,2024-07-29,"[4333159396668866674,4333160037381308500,4333160277041741987,4333160626401837306,4333160876956712992,4333161107256246357,4333161400749523025,4333161773425754224,4333162006426943585,4333162156211044510,4333163391668715755,4333164684237865285,4333165521397612722,4333187003437809900,4333164683306729592]",v2
6268218132070400213,2024-10-22,"[6268218132070400213,6268219986717704500,6268223908641767732]",v2
4351952351823659310,2024-07-30,"[4351952351823659310,4351968714920558875,4351993997753319711,4351958199156343086,4351981686416474395]",v2
4673062732884869410,2024-08-13,"[4673062732884869410,4673072984565481494,4673073199954002210,4673067996682912130]",v2
3568928229263933449,2024-06-25,"[3568928229263933449,3569257977732661260]",v2
4540917566835523654,2024-08-07,[4540917566835523654],v2
4140599424986382689,2024-07-20,"[4140599424986382689,4140937177063752029]",v2
3868953695707463943,2024-07-08,"[3868953695707463943,3868954220143837431,3868958936920228103,3868958937531810039,3868962769073864967,3868963942014910727,3868963943173063076,3868958153142436189]",v2
4406928403296419935,2024-08-01,"[4406928403296419935,4406933168348987562]",v2
3866419806044160208,2024-07-08,"[3866419806044160208,3866421891243966672]",v2
6391216697880346816,2024-10-28,"[6391216697880346816,6391220262300549306]",v2
3906086459759657168,2024-07-10,"[3906086459759657168,3906088493637435431,3906089089261109400,3906089320177205431,3906090486573302025,3906090668170149972,3906091371407605861,3906091496283570532,3906091595188142088,3906091810150678798,3906091953621041231,3906096647265845687,3906097115051589814,3906097333059715079,3906098182690177026,3906098629458526344,3906098862269923336,3906099092220542989,3906099285699330117,3906099583570673789,3906099706934591518,3906099838329815228,3906100053121957950,3906100373129003090,3906102888502919413,3906103125281865746,3906103297288175940,3906103856936780046,3906104079344992278,3906104246486171762,3906104425983246520,3906104674482913359,3906107380910260319,3906109650105008349,3906112191451627679,3906113745457774688,3906113944072487266,3906114230937976970,3906114386752438566,3906115237932171452,3906115675025309834,3906115869078978719,3906116008598568971,3906116139433853235,3906092418377711631]",v2
3551521102324564105,2024-06-24,"[3551521102324564105,3551522980802855023,3551523107563896969,3551524093972709392,3551524527201845264,3551526124037079115,3551526124173393936,3551569456787619856,3551569933766754320,3551571022098989193,3551571077421858927,3551572252118745163,3551528951641014409]",v2
4381854197446606934,2024-07-31,"[4381854197446606934,4381855599083651351,4381856122266714214,4381856342582493463,4381856991984746714,4381857743471116374,4381857813929394455,4381873378575777878,4381874596544249958,4381874670934687830,4381874711416275030,4381874759888273494,4381875381093007446,4381861672427192422]",v2
4820272061331538060,2024-08-19,"[4820272061331538060,4820274362655965315,4820276750382006403,4820279177355722883,4820285861067751711,4820285863078396044,4820282959941075084]",v2
3038250263564517421,2024-06-02,"[3038250263564517421,3038304827361722788,3038307014666616945,3038319220538474541,3038319220609777741,3038256279462608941]",v2
3800171807059476723,2024-07-05,"[3800171807059476723,3800172484245848109,3800172986757283893,3800173085281746989,3800173188583522349,3800173511395770694,3800173517648953587,3800175211356618797,3800175211958239285,3801016311666704710,3801016318833459443,3801837811306332486,3801837813820555309,3800177805711114293]",v2
4383396899089547458,2024-07-31,"[4383396899089547458,4383398093200556100,4383403320123588873]",v2
1649407932380479517,2024-04-01,"[1649407932380479517,1649411864086184120]",v2
4651226499214475516,2024-08-12,"[4651226499214475516,4651231767549706256]",v2
4245861480578416845,2024-07-25,"[4245861480578416845,4245864125098361124,4245865001029206165,4245865735605190837,4245866232936398880,4245866562566750316,4245866746946257097,4246134127292055587,4246134856784019493,4246287034725171222,4246290299750973814,4246290389212332084,4246291269061968053,4246291627211489406,4246291752115240981,4246292312850169941,4246292617225568314,4246376076010324321,4246475031214031153,4246476242260066402,4246480081608245568,4246480473947635803,4246480578526576852,4246481021397369080,4246481176899617082,4246481708493832300,4246481883948908771,4246482254056652953,4246482387131170909,4246482886295814165,4246483170522824890,4246483276740427889,4246512430784446503,4246556608257589630,4246572155908391088,4246598869268824289,4246599465418621057,4246599622386516276,4246819899487027273,4246821334862790742,4246821703445381128,4246821999619342627,4246822124802539561,4246824030810145053,4246824031830933785,4246824031849808164,4246824032112214114,4246824037419057380,4246824047691956491,4246825311289213100,4246828606711660976,4245867621001461913,4246297686001320085]",v2
4262627274699309339,2024-07-26,"[4262627274699309339,4262628636738715725,4262629220296950043,4262629786619740237,4262630232095981851,4262631111696580895,4262634088153219233,4262639357030301983,4262640920789778715,4262632590344978593]",v2
4205583936981827624,2024-07-23,"[4205583936981827624,4205586003026772288,4205586170119979328,4205586676440891679,4205590612328054999]",v2
4186265907466076305,2024-07-22,"[4186265907466076305,4186268386815902043,4186271029389426982,4186282333684105572,4186285315709206754,4186293126645153957,4186305149178478804,4186310489361875119,4186315423444893735,4186316977647648770,4186317312770703436,4186320170543481091,4186337604756308135,4186339697571922014,4186343639353917645,4186345380184326403,4186349500775268479,4186269828668981342,4186347556381655076]",v2
2417814209678278659,2024-05-05,"[2417814209678278659,2417818074011402243]",v2
4660884158586028150,2024-08-12,"[4660884158586028150,4660908546032402563,4660908546269118505,4660931056854368374,4660935299026387062,4660935300660854915,4660936409810468995,4660936729332023427,4660936767060049961,4660888597598568521,4660935212200099958]",v2
3556795418446397890,2024-06-25,"[3556795418446397890,3556796527680160153,3556796850655461515,3556798958595736002,3556799643656389058,3556800356669194404,3556800901717688770,3556801477593792651,3556802233541591204,3556806214500745666,3556806702497792409,3556807049445114020,3556807461662359961,3556807827051511972,3556825836155568292,3556826255283454091,3556826666027712651,3556826994600575115,3556827232713048228,3556827469099041218,3556833023504154788,3556834350797423001,3556834663947567554,3556834873122488459,3556834992315695513,3556835236710449316,3556838675879297474,3556841909712322699,3556842289949835403,3556842477280297369,3556842618063946137,3556842880511508619,3556848977993531801,3556849223458881945,3556852176239460516,3556852843654938788,3556853967001485451,3556854234233176228,3556860058412515778,3556863914367778955,3556864327257948610,3556878205752967332,3556878503306068377,3556879278943764930,3556879738000114114,3556885675541004427,3556885908823212482,3556886116972102041,3556886343040631234,3556886410064298393,3556903734645096857,3556903735398498713,3556799572833993113]",v2
1621621533885595683,2024-03-31,[1621621533885595683],v2
3900959129072304560,2024-07-10,"[3900959129072304560,3900962978730606647,3900963003100561581,3900967127268196585,3900968674266972314,3900970344619704445,3900972459566563494,3900972713006071834,3901002267972075750,3901002489341673660,3901008257432682676,3901009956279156747,3901021198817165506,3901022147820388375,3901022294989340855,3901024884283146285,3901026011803549782,3901026951323713766,3901027193255624897,3901027608901976102,3901028270845722851,3901028632250286397,3901029340774137968,3901035699579388200,3901036405804499029,3901036440254677096,3901043038301454337,3901057635734782303,3900963037148348710,3901046915468886390]",v2
4437368433305976981,2024-08-03,"[4437368433305976981,4437372375431381285]",v2
3778180615846494316,2024-07-04,"[3778180615846494316,3778184918030352638]",v2
5696471338070311188,2024-09-27,"[5696471338070311188,5696471787479760902]",v2
4293833147696808197,2024-07-27,"[4293833147696808197,4293834222250491945,4293834975343018265,4293835929418203202,4293835939375480843,4293836220385722719,4293836527281111265,4293842692154851369,4293845916803924165,4293873244098265320,4293889099470733597,4293889574124650749,4293900083148095675,4293905647545090078,4293910003848052826,4293919352012144944,4293919356540158199,4293923516957589666,4293926947127034061,4293970710155231403,4293973876636385368,4293977480880980076,4293981916393635843,4293982978584346820,4293984677113364684,4293832916880851006,4293839450572587193]",v2
4956280848066019427,2024-08-25,"[4956280848066019427,4956284882329272627]",v2
4423869226392485974,2024-08-02,"[4423869226392485974,4423873174663594070]",v2
5159153462504849520,2024-09-03,"[5159153462504849520,5159159254277161079,5159159262298243230,5159162499913744592,5159157296615915773,5159166413318127738]",v2
3471147532225872205,2024-06-21,[3471147532225872205],v2
3718740869341773879,2024-07-02,"[3718740869341773879,3718743133608214763,3718748989987750123,3718749005107167280,3718749297580179504,3718749322725032171,3718749345271250992,3718749352646672439,3718749357578911979,3718749365968306231,3718749379515383856,3718749439944818923,3718749444204920880,3718772060107046960,3718772065550991415,3718772077733871671,3718772095799525431,3718772097219559659,3718772124539945195,3718772142554218544,3718772145365713131,3718772157325770807,3718772166723371220,3718772179547979824,3718772183546724587,3718772241169121328,3718772250143621175,3718772256925548779,3718772269629571127,3718772596439515348,3718772946954617067,3718772959522848816,3718772970910646484,3718772979652886763,3718772989890658359,3718772999845052628,3718773008309944555,3718773130013966384,3718773559608213552,3718774731635687479,3718774934778151124,3718774789258084407,3718774957317292080,3718780145508286699,3718780165784862768,3718780352066748464,3718780354091548720,3718780367763669047,3718780368500818155,3718744726652584171]",v2
2132551531625709765,2024-04-23,"[2132551531625709765,2132582639362376131,2132582932517748933,2132621016572887160,2132621524627882104,2132557502274863301]",v2
1501449348535025938,2024-03-26,"[1501449348535025938,1501452993500545356,1501452996914446668,1501457126516064799]",v2
4022493850279346422,2024-07-15,"[4022493850279346422,4022496799460163809,4022497394874122486,4022497756936929351,4022499427342877037,4022501554110333293,4022502270365335798,4022502508577423585,4022502900583366727,4022503063085384045,4022503838421614663,4022504035818930401,4022506276464623981,4022506593110720758,4022506891078533345,4022508762979893319,4022509283144368199,4022509862892339425,4022510128328343777,4022511344713728225,4022511786812506337,4022512496547463533,4022514215043203143,4022516543595217121,4022516825164874093,4022517010780651745,4022517624214388807,4022518160957636679,4022519129408274657,4022519604874576118,4022520608182239597,4022520852875051079,4022521169812390113,4022521385167094006,4022523013102043207,4022523467333107937,4022523916605194465,4022524213605433415,4022524632842109174,4022524887512383853,4022525243997290721,4022525520483451245,4022526042000326902,4022531726947909857,4022533312731152609,4022535180345147638,4022535783329562695,4022536778637377761,4022542837266252141,4022543130352943350,4022543670105866605,4022544567111254087,4022544897166540871,4022545069685866861,4022545325841711329,4022545462489252065,4022545655182917997,4022545907550519542,4022546075835957473,4022546332374794605,4022546582843424993,4022546801462608097,4022549017976111469,4022550326615474401,4022550741897183597,4022551269144265069,4022551538460524909,4022551816182694113,4022552358610272481,4022552525616447713,4022552815745106166,4022553018778517729,4022553208437080289,4022553349304090695,4022553453888012534,4022553830081429869,4022553988139057223,4022554362655277127,4022554536658862151,4022554814429528135,4022569740266635335,4022570203315699937,4022570447493398753,4022570592916996342,4022570791582826721,4022571024117924205,4022571178898227565,4022571397578227958,4022581165645103175,4022581484230017095,4022581874449187181,4022582549481521517,4022582750814142829,4022583171227058541,4022583497983262966,4022583666325848289,4022583996992192737,4022584470093431030,4022584752114761953,4022584924386623853,4022585140821623009,4022585596655436022,4022586019261710701,4022593072359538934,4022601733797576775,4022602281950118113,4022603297201586247,4022603553662828769,4022604032714735981,4022604521415639111,4022604701639639405,4022605281945976903,4022605823460245869,4022606690440446023,4022607070541644141,4022607215014969415,4022607469345505351,4022607641643843949,4022608024670044406,4022608381302800749,4022608556115886445,4022608778034151789,4022608960155287917,4022609542943342957,4022609797466030326,4022610118252953825,4022610522556596470,4022610926377893959,4022505451526029677,4022606185032843629]",v2
7594637096895905798,2024-12-20,[7594637096895905798],v2
