ym:pv:watchID,ym:pv:URL,ym:pv:dateTime,version
1.8030592562008424e+19,http://files.mai.ru/site/priem/documents/regulations/olimpiady2022.pdf,2022-01-01 18:01:47,v1
1.8030608990433184e+19,https://priem.mai.ru/orders/achievements/,2022-01-01 18:02:50,v1
1.803067581023178e+19,https://priem.mai.ru/orders/hostel/,2022-01-01 18:07:05,v1
1.8030689563811512e+19,https://priem.mai.ru/orders/hostel/vacant/,2022-01-01 18:07:57,v1
1.803069584873567e+19,https://priem.mai.ru/calendar/,2022-01-01 18:08:21,v1
1.803071424020611e+19,https://priem.mai.ru/maionline/,2022-01-01 18:09:32,v1
1.8030716164239524e+19,https://360.mai.ru/,2022-01-01 18:09:39,v1
1.8030742898351012e+19,https://en.mai.ru/priem/,2022-01-01 18:11:21,v1
1.8030803579238875e+19,https://priem.mai.ru/bachelor/programs/?set_filter=y&arrFilter_1255_3216917708=Y,2022-01-01 18:15:12,v1
1.803082725479652e+19,https://priem.mai.ru/news/item.php?id=162829,2022-01-01 18:16:43,v1
1.8030831389781524e+19,https://priem.mai.ru/news/item.php?id=162829,2022-01-01 18:16:59,v1
1.8029012816631431e+19,https://priem.mai.ru/orders/plan/quota/,2022-01-01 16:21:20,v1
1.8029016825447051e+19,https://priem.mai.ru/orders/plan/quota/,2022-01-01 16:21:37,v1
1.802902373697873e+19,https://priem.mai.ru/orders/testing/magistracy-guidelines/,2022-01-01 16:22:03,v1
1.8029035440738929e+19,https://pre.mai.ru/events/public/,2022-01-01 16:22:48,v1
1.8044203412155007e+19,https://priem.mai.ru/news/item.php?id=162829&adv=1,2022-01-02 08:27:09,v1
1.80442602672942e+19,https://priem.mai.ru/news/item.php?id=162829,2022-01-02 08:30:45,v1
1.8039381402749764e+19,https://priem.mai.ru/master/programs/,2022-01-02 03:20:33,v1
1.8039385346033844e+19,https://priem.mai.ru/master/programs/,2022-01-02 03:20:49,v1
1.8039418670968472e+19,https://priem.mai.ru/contacts/#moscow,2022-01-02 03:22:56,v1
1.8057083425233304e+19,https://priem.mai.ru/master/programs/,2022-01-02 22:06:02,v1
1.8057086631503989e+19,https://priem.mai.ru/master/programs/item/index.php?id=91648,2022-01-02 22:06:14,v1
1.8057087969638744e+19,https://priem.mai.ru/master/programs/,2022-01-02 22:06:19,v1
1.8057122077637607e+19,https://priem.mai.ru/master/programs/item/index.php?id=103772,2022-01-02 22:08:30,v1
1.805712928554772e+19,https://priem.mai.ru/master/programs/item/index.php?id=91680,2022-01-02 22:08:57,v1
1.805713090861492e+19,https://priem.mai.ru/master/programs/item/index.php?id=91683,2022-01-02 22:09:03,v1
1.8057131989141555e+19,https://priem.mai.ru/master/programs/item/index.php?id=91684,2022-01-02 22:09:07,v1
1.8057134940887972e+19,https://priem.mai.ru/master/programs/item/index.php?id=91683,2022-01-02 22:09:19,v1
1.805713921689518e+19,https://priem.mai.ru/master/programs/item/index.php?id=91707,2022-01-02 22:09:35,v1
1.8057162678670457e+19,https://priem.mai.ru/upload/iblock/423/24.04.04-Aviastroenie.pdf,2022-01-02 22:11:04,v1
1.8057166425111656e+19,https://priem.mai.ru/upload/iblock/423/24.04.04-Aviastroenie.pdf,2022-01-02 22:11:19,v1
1.805716872129518e+19,https://priem.mai.ru/upload/iblock/590/12.04.01-Priborostroenie.pdf,2022-01-02 22:11:27,v1
1.805717770717574e+19,https://priem.mai.ru/upload/iblock/590/12.04.01-Priborostroenie.pdf,2022-01-02 22:12:02,v1
1.805717934840034e+19,https://priem.mai.ru/upload/iblock/d7b/11.04.03-Konstruirovanie-i-tekhnologiya-elektronnykh-sredstv.pdf,2022-01-02 22:12:08,v1
1.8057203888999629e+19,https://priem.mai.ru/upload/iblock/72f/11.04.03-Konstruirovanie-i-tekhnologiya-elektronnykh-sredstv.pdf,2022-01-02 22:13:42,v1
1.804807950424893e+19,https://priem.mai.ru/,2022-01-02 12:33:35,v1
1.8048086744575508e+19,https://priem.mai.ru/,2022-01-02 12:34:02,v1
1.804808951655537e+19,https://priem.mai.ru/bachelor/programs/,2022-01-02 12:34:13,v1
1.8048126371555967e+19,https://priem.mai.ru/bachelor/programs/item/index.php?id=105232,2022-01-02 12:36:34,v1
1.8048131417242864e+19,https://priem.mai.ru/upload/iblock/b4c/05.03.06-Upravlenie-ekologicheskoy-bezopasnostyu-Bakalavriat.pdf,2022-01-02 12:36:53,v1
1.804817868335612e+19,https://priem.mai.ru/bachelor/programs/,2022-01-02 12:39:53,v1
1.804818261727694e+19,https://priem.mai.ru/bachelor/programs/,2022-01-02 12:40:08,v1
1.8048184336150168e+19,https://priem.mai.ru/,2022-01-02 12:40:15,v1
1.8048188572782037e+19,https://priem.mai.ru/contacts/#moscow,2022-01-02 12:40:31,v1
1.804819907527154e+19,https://priem.mai.ru/,2022-01-02 12:41:11,v1
1.8048217698637447e+19,https://priem.mai.ru/,2022-01-02 12:42:22,v1
1.8048223677991356e+19,https://priem.mai.ru/bachelor/programs/,2022-01-02 12:42:45,v1
1.8048253011335051e+19,https://priem.mai.ru/bachelor/programs/item/index.php?id=105232,2022-01-02 12:44:37,v1
2.782804239711732e+18,https://priem.mai.ru/results/orders/index.php,2022-05-22 23:45:55,v1
2.782808187380957e+18,https://priem.mai.ru/results/orders/index.php,2022-05-22 23:46:10,v1
